"547","Elliott Fry","K","FA","-","-","-","4","-","-","-","-","-","-","-","-","-","-","-","-","-","4","4"
"547","Jonathan Brown","K","FA","-","-","-","-","-","4","-","-","-","-","-","-","-","-","-","-","-","4","4"
"549","Juwan Johnson","TE","NO","-","-","-","-","-","BYE","0","0.5","-","-","-","-","0","1.1","0","1.9","0.4","0.6","3.9"
"549","Khari Blasingame","RB","PHI","0.5","0","0","-","-","0","0","0.5","0","1.3","0","1.6","0","0","0","0","0","0.3","3.9"
"551","Robert Foster","WR","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0.9","2.8","-","0.9","3.7"
"552","Deon Yelder","TE","FA","-","-","0","0.5","0","0","0","0.5","0","-","0","0.2","0","0","0.6","1.2","0.6","0.3","3.6"
"553","Charlie Woerner","TE","ATL","0","0","0","0","0","0","0","0","0","0","-","0","3.3","0","-","-","0.3","0.3","3.6"
"554","Brandon Zylstra","WR","FA","0","0","0","0","0","0","0.4","0","2.8","0","0","0","-","0.3","0.1","0","0","0.2","3.6"
"555","Elijhaa Penny","RB","FA","0","0","0","0","0.3","0","0","1.1","0.2","0","-","0","0.8","0","1.1","-","-","0.3","3.5"
"555","Lawrence Cager","WR","WAS","-","-","3.5","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","1.8","3.5"
"555","Terry Godwin","WR","FA","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","3.5","1.2","3.5"
"555","Kahale Warring","TE","FA","0","-","-","-","-","-","-","-","-","-","-","0","0","0","3.2","0.3","0","0.5","3.5"
"559","Rashaad Penny","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.9","1.9","1.1","3.4"
"560","Daniel Brown","TE","FA","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","1.3","1.8","0.2","3.1"
"560","Stephen Carlson","TE","CHI","0","0","0","2","0","0","0","0","-","0","0","1.1","0","0","0","0","0","0.2","3.1"
"560","Bo Scarbrough","RB","FA","-","-","-","-","-","-","-","-","-","-","3.1","-","-","-","-","-","-","3.1","3.1"
"563","Ben Ellefson","TE","FA","0","0","-","-","-","-","2","-","0","0","1","0","-","-","-","-","-","0.4","3"
"563","Brian Hoyer","QB","FA","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","3","3"
"563","Austin Walter","RB","FA","-","-","-","-","-","-","-","-","0","3","-","0","-","-","-","-","0","0.8","3"
"566","Tyler Huntley","QB","MIA","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","2.1","-","0.8","1.5","2.9"
"567","Josh Malone","WR","FA","0","2.8","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","2.8"
"568","David Blough","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","-","2.8","2.8"
"569","Alex Armah Jr.","RB","FA","0.1","1.4","0","0.2","0.2","0","0.1","0","0","-0.5","0","0","-","0","0.9","0.3","0","0.2","2.7"
"570","Darrius Shepherd","WR","FA","-","-","0","2.1","-","1.6","0","0.6","0.3","-","-2","0","-","-","-","-","-","0.3","2.6"
"571","Jaeden Graham","TE","FA","0","0","0","0","0.7","0","0","0","0","-","0","1.1","0","0.7","0","0","0","0.2","2.5"
"571","Antonio Gandy-Golden","WR","FA","-","0.3","2.2","0","0","0","-","-","-","-","-","-","-","-","-","0","-","0.4","2.5"
"573","Rico Dowdle","RB","DAL","0","-","0","0","0","1.3","0","0","0","BYE","0","0","0","0","1.1","0","0","0.2","2.4"
"573","Jameis Winston","QB","CLE","-","-","-","-","-","-","-","-","0.2","2.3","-","0","-","-","-","-","-0.1","0.6","2.4"
"573","Tommy Stevens","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.4","2.4","2.4"
"576","Daurice Fountain","WR","FA","-","0","2.3","0","0","-","-","-","0","-","-","-","-","-","-","-","-","0.5","2.3"
"577","Penny Hart","WR","FA","0","-","0","0","0","-","-","0","0","0","0","0","0","2.2","-","0","0","0.2","2.2"
"578","Joshua Dobbs","QB","SF","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","2.1","2.1","2.1"
"579","Stephen Hauschka","K","FA","-","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","2","2"
"579","Antonio Callaway","WR","FA","-","-","-","-","-","-","-","-","-","-","1.3","0.7","0","0","0","-","-","0.4","2"
"581","Jason Huntley","RB","FA","0.1","-","-","-","-","0","1.3","0","-","-","-","-","-","-","-","-","0.5","0.4","1.9"
"582","Tommylee Lewis","WR","FA","-","-","-","-","-","-","-","0.5","-","-","-","-","1.6","0","0","-","-0.2","0.4","1.9"
"582","Deontay Burnett","WR","FA","-","-","1.9","0","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1.9"
"582","Donte Moncrief","WR","FA","-","-","-","-","-","-","-","-","-","-","1.5","0","0.4","0","-","0","0","0.3","1.9"
"582","Nathan Peterman","QB","FA","-","-","-","-","-","-","-","-","-","-","-","1.9","-","-","-","-","-","1.9","1.9"
"586","Case Keenum","QB","HOU","-","-","-","-","-","1.8","-","BYE","-","-","-","-","-","-","-","0","-","0.9","1.8"
"587","Andy Janovich","RB","FA","0","0","1.3","0","0.4","0","0","0","-","0","-","-","0","0","0","0","0","0.1","1.7"
"587","John Ross","WR","FA","1.7","0","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0.6","1.7"
"589","Eric Saubert","TE","SF","-","-","-","-","-","-","0","-","-","-","0.3","0","0","0.4","0","0","0.9","0.2","1.6"
"589","Dalton Keene","TE","HOU","-","-","-","-","-","-","0.8","BYE","-","-","-","-","0","0","0.2","0","0.6","0.3","1.6"
"589","Colby Parkinson","TE","LAR","-","-","-","-","-","-","-","0","BYE","-","-","0","0","1.6","0","-","0","0.3","1.6"
"589","Scottie Phillips","RB","FA","0","-","-","-","-","-","-","-","-","-","0","0","0","0","1.6","0","0","0.2","1.6"
"589","Jaleel Scott","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","1.6","-","-","-","1.6","1.6"
"589","LeVante Bellamy","RB","FA","-","0","0","0","-","-","-","-","-","-","-","-","-","-","-","1.6","0","0.3","1.6"
"595","Dwayne Washington","RB","FA","-","-","0","0","0","-","0","0","0.9","-","-","0.6","0","0","0","0","-","0.1","1.5"
"596","Derek Carrier","TE","FA","0","0","0","0","0","-","0","0","0","0","1.4","0","0","0","0","0","0","0.1","1.4"
"596","James Proche II","WR","CLE","0","0","0","0","0","0","-","0","0","0","1.4","0","0","0","0","-","-","0.1","1.4"
"598","Keith Kirkwood","WR","FA","-","-","-","-","-","1.3","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3"
"598","Tony Jones Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3","1.3"
"598","Vyncint Smith","WR","FA","-","-","-","-","-","0","0","1.3","-","-","0","0","-","-","-","0","0","0.2","1.3"
"601","Logan Woodside","QB","FA","-","-","-","-","-","-","-","-","-","0","0.3","-0.5","-","1.8","-0.3","0","-","0.2","1.3"
"602","Josiah Deguara","TE","JAC","1.2","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0.6","1.2"
"602","Luke Willson","TE","FA","0","0","-","0","0","-","-","0","-","-","0","0","1.2","-","-","-","-","0.2","1.2"
"602","Cody Hollister","WR","FA","0","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.2"
"602","Blake Jarwin","TE","FA","1.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","1.2"
"606","Geno Smith","QB","SEA","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.1","-","-","-","1.1","1.1"
"606","Marcus Kemp","WR","FA","0","0","0","-","-","0","1.1","0","-","-","-","0","0","0","-","-","0","0.1","1.1"
"606","Bennie Fowler III","WR","FA","0","0","0","0","1.1","-","-","-","-","-","-","-","-","-","-","-","-","0.2","1.1"
"609","Temarrick Hemingway","TE","FA","-","-","-","-","1","0","0","-","0","0","0","0","0","-","-","-","-","0.1","1"
"609","Taylor Russolino","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","1"
"609","Brandon Wright","K","FA","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1"
"612","Senorise Perry","RB","FA","0","0.9","-","-","-","-","-","-","-","-","0","0","0","0","0","-","-","0.1","0.9"
"612","D.J. Foster","RB","FA","0","0","-","-","-","-","-","-","0.9","0","0","0","0","-","0","0","0","0.1","0.9"
"614","Chandler Cox","RB","FA","0","0","0","0.3","0.6","0","-","-","0","-","-","-","0","-","-","-","-","0.1","0.9"
"615","Dexter Williams","RB","FA","-","-","-","-","-","-","0","-","0.8","-","-","-","-","-","-","0","-","0.3","0.8"
"615","AJ McCarron","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0.8","0.4","0.8"
"617","Tyler Bray","QB","FA","-","-","-","-","-","-","-","-","-","0.7","-","-","-","-","-","-","-","0.7","0.7"
"617","Craig Reynolds","RB","DET","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","0.7","-","0.4","0.7"
"619","Jonathan Williams","RB","FA","-","-","-","-","-","-","-","-","0","0","0","0.6","0","-","-","-","-","0.1","0.6"
"619","Lamar Miller","RB","FA","-","-","-","-","-","-","-","-","-","0.6","-","-","-","-","-","-","-","0.6","0.6"
"619","Jeremy Sprinkle","TE","FA","0","0","0","0","0","0","0.6","-","0","0","0","0","0","0","0","0","0","0","0.6"
"619","Brandon Dillon","TE","FA","-","-","-","-","-","-","-","-","-","0","-","0.6","0","-","-","-","-","0.2","0.6"
"619","Cullen Gillaspia","RB","FA","-","0","0.6","-","0","0","0","-","0","0","-","-","-","-","-","-","-","0.1","0.6"
"619","John Lovett","QB","FA","0","0","0","0","-","0","0","0","0.6","-","-","-","-","-","-","-","-","0.1","0.6"
"625","Trevon Wesco","TE","FA","0","0","0","0","0.5","0","0","0","-","-","-","-","-","0","0","0","0","0","0.5"
"625","Trenton Irwin","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.5","-","0.5","0.5"
"625","Jake Butt","TE","FA","0","0","0.5","0","-","0","-","-","-","-","-","-","-","-","-","-","-","0.1","0.5"
"628","Tony Brooks-James","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","-","0.4","0.4"
"629","JoJo Natson","WR","FA","0","0","0.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.3"
"629","Qadree Ollison","RB","FA","-","-","0","-","-","-","-","0.3","0","-","-","-","-","-","-","-","-","0.1","0.3"
"629","Isaac Nauta","TE","FA","-","-","-","-","-","0","0.3","0","0","0","0","0","-","-","-","-","-","0","0.3"
"632","Marcus Baugh","TE","FA","0","0.2","0","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0.2"
"632","Bruce Miller","TE","FA","0.2","0","0","0","0","0","0","-","-","-","-","-","-","-","-","0","-","0","0.2"
"634","Kevin Rader","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Stanley Morgan Jr.","WR","TEN","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0","0","0","0","0","0"
"634","Nate Becker","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Mike White","QB","BUF","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"634","Jordan Matthews","TE","CAR","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"634","Chris Rowland","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"634","Hale Hentges","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Dezmon Patmon","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Juwann Winfree","WR","IND","-","-","-","-","-","-","BYE","-","-","0","-","-","-","0","-","-","-","0","0"
"634","Jake Bargas","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"634","Wendell Smallwood","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"634","Matt Sokol","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"634","Johnny Stanton IV","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"634","Sewo Olonilua","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"634","Michael Warren II","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"634","Xavier Jones","RB","FA","0","0","0","0","0","0","-","0","-","0","0","0","0","-","-","0","0","0","0"
"634","Joe Webb III","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"634","Tavon Austin","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0.8","0","0.5","-1.3","0","0"
"634","Isaiah Coulter","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"634","Javon Leake","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"634","Derek Watt","RB","FA","0","0","0","-","-","0","-","-","-","0","0","0","0","0","0","0","0","0","0"
"634","Trey Quinn","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"634","Sean Culkin","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"634","Brycen Hopkins","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","-","0","0","0"
"634","Elijah Holyfield","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"634","Quinton Bell","WR","MIA","0","0","0","0","0","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Caleb Wilson","TE","FA","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0","0","0"
"634","Beau Brinkley","TE","FA","0","0","0","-","0","0","0","0","-","-","-","-","-","-","-","-","-","0","0"
"634","Jason Moore Jr.","WR","FA","-","-","-","0","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"634","Zach Gentry","TE","FA","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"634","J.P. Holtz","TE","FA","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"634","Garrett Griffin","TE","FA","-","-","-","0","0","-","-","-","-","-","0","-","-","-","-","-","0","0","0"
"634","Eric Tomlinson","TE","FA","0","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0"
"634","Andrew Beck","TE","FA","0","0","0","0","-","0","-","-","-","-","-","-","0","0","0","0","0","0","0"
"634","Deante Burton","WR","FA","-","-","0","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"634","Tyler Davis","TE","GB","-","-","0","0","0","0","-","-","0","0","-","-","-","-","0","-","0","0","0"
"634","Mason Schreck","TE","FA","-","-","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"634","Antony Auclair","TE","FA","0","-","-","-","-","-","-","0","0","0","0","0","-","0","-","-","0","0","0"
"634","Clark Harris","TE","FA","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"634","Raymond Calais","RB","FA","-","-","0","0","-","-","0","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Trey Edmunds","RB","FA","-","-","-","-","0","-","0","0","-","0","-","-","-","-","-","-","-","0","0"
"634","Kenjon Barner","RB","FA","-","-","0","0","-","-","-","-","-","-","0","-","-","0","0","0","-","0","0"
"634","Cyril Grayson Jr.","WR","FA","-","0","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Justin Hardee Sr.","WR","TEN","0","0","0","0","-","-","0","0","-","-","-","-","-","0","0","0","0","0","0"
"634","K.J. Osborn","WR","WAS","0","0","-","0","-","-","-","0","0","0","0","-","0","-","-","0","-","0","0"
"634","Noah Togiai","TE","FA","-","0","0","-","-","0","-","-","-","0","-","-","-","-","-","-","-","0","0"
"634","Farrod Green","TE","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Sean McKeon","TE","IND","-","0","0","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0"
"634","Darius Bradwell","RB","FA","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Malik Turner","WR","FA","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"634","Dan Chisena","WR","CAR","0","0","0","0","0","0","-","-","0","0","-","0","0","0","0","0","0","0","0"
"634","Matthew Slater","WR","FA","0","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"634","Tajae Sharpe","WR","FA","0","0","-","-","-","-","-","-","-","-","-","0","-","0","-","-","-","0","0"
"634","Keelan Doss","WR","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Reggie Begelton","WR","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Evan Baylis","TE","FA","-","-","-","-","0","0","0","-","-","-","0","0","-","-","-","-","-","0","0"
"634","Duke Williams","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Chris Myarick","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0","-","-","0","0"
"634","Taiwan Jones","RB","FA","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","-","0","0"
"634","Kristian Wilkerson","WR","LV","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","0","0"
"634","Kirk Merritt","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"634","Ross Travis","TE","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"634","Nathan Cottrell","RB","FA","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0"
"634","Marken Michel","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","0","-","-","-","0","0"
"634","Fred Brown","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"634","Chris Moore","WR","WAS","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0","0","0"
"634","Kevin White","WR","FA","-","-","-","-","0","0","-","-","0","-","-","-","-","-","-","-","-","0","0"
"634","Brandin Bryant","RB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"634","Jeff Badet","WR","FA","-","-","-","-","-","-","0","-","0","0","-","-","-","-","-","-","-","0","0"
"634","Stephen Sullivan","TE","CAR","-","-","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","0","0"
"634","Alex Bachman","WR","LV","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Taywan Taylor","WR","FA","-","-","-","-","-","0","-","0","-","-","-","0","-","-","-","-","-","0","0"
"634","Jeremy Cox","RB","FA","-","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","0","0"
"634","Rashod Berry","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","0","-","-","-","0","0","0"
"634","Ricky Seals-Jones","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","-","0","0"
"634","Daniel Helm","TE","FA","-","-","-","-","-","0","-","-","0","0","-","-","-","-","0","0","-","0","0"
"634","Kyle Nelson","TE","FA","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"634","Matt Cole","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Deon Cain","WR","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0","0"
"634","Hakeem Butler","WR","FA","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"714","Easton Stick","QB","LAC","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","0","-0"
"715","Matt Schaub","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-0.4","-","-","-","-","-","-0.4","-0.4"
"716","Nate Sudfeld","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.5","-0.5","-0.5"
"717","Kendall Hinton","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-0.8","-","-","-","-","-","-0.8","-0.8"
"718","Tim Boyle","QB","NYG","-0.2","-0.1","-","-0.1","-","0","-0.1","-","-0.1","-","BYE","0","-","-","-","-0.3","-","-0.1","-0.9"
"719","Andre Roberts","WR","FA","0","0","0","0.3","-0.4","0","0","0","0","0","-","0","0","0","-2","1.2","-","-0.1","-0.9"
"720","Adrian Killins Jr.","RB","FA","-","-","-","-1","-","-","-","-","-","-","-","-","-","-","-","-","-","-1","-1"
"721","DeAndre Carter","WR","CHI","0.8","0","0","-2","0","0","0","-","0","0","BYE","0","0","-","-","0","0","-0.1","-1.2"
"722","Dede Westbrook","WR","FA","-","-","0.4","-","-","-","-2","-","-","-","-","-","-","-","-","-","-","-0.8","-1.6"
"723","Dwayne Harris","WR","FA","-","-","-","-","-","-","-","0","0","-2","-","-","-","-","-","-","-","-0.7","-2"
"723","Nsimba Webster","WR","CHI","0","0","0","0","0","0","0","0","-","0","0","0","-2","0","0","0","0","-0.1","-2"
"725","Ty Long","K","FA","0","0","0","0","0","-","0","0","0","0","-2.8","0","0","0","0","0","0","-0.2","-2.8"
""
""
